Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
40,No,Non-Travel,709,Sales,4,2,4,Male,2,4,Developer,2,Single,1,No,12,4,1,4,14,2,1,1,1,1,1
44,No,Travel_Frequently,408,Support,12,5,3,Female,4,5,Research Scientist,2,Single,0,Yes,29,3,2,4,23,4,3,11,1,10,8
56,No,Non-Travel,1221,Software,16,4,2,Male,4,2,Developer,2,Divorced,1,Yes,45,3,3,1,17,3,2,15,11,11,6
27,No,Travel_Rarely,931,Human Resources,10,2,4,Male,3,5,Sales Representative,1,Single,4,No,17,3,3,4,26,2,4,26,25,24,11
38,Yes,Travel_Frequently,124,Software,44,2,1,Female,3,4,Manager,2,Single,0,No,12,1,4,1,26,1,4,7,6,3,2
41,No,Non-Travel,187,Software,3,3,4,Female,4,3,Manufacturing Director,1,Married,1,No,38,3,4,2,39,6,2,36,21,25,16
23,No,Travel_Rarely,968,Research & Development,23,5,3,Female,4,3,Manager,2,Single,0,No,32,4,2,1,40,5,3,26,13,26,25
19,No,Non-Travel,267,Human Resources,31,1,3,Male,1,1,Manager,1,Single,6,Yes,26,2,1,4,40,4,4,5,1,4,2
54,No,Non-Travel,1166,Human Resources,1,2,1,Male,3,4,Human Resources,1,Married,8,No,40,4,1,3,34,1,3,17,5,16,3
40,Yes,Travel_Frequently,1322,Software,16,3,2,Female,4,2,Sales Representative,1,Single,4,No,24,1,3,4,21,4,4,13,2,11,5
30,No,Non-Travel,263,Hardware,40,4,3,Male,3,2,Developer,2,Divorced,7,Yes,47,1,2,3,19,1,4,8,6,2,6
41,No,Travel_Frequently,114,Sales,48,2,4,Male,1,3,Developer,3,Married,4,Yes,14,4,2,4,27,5,2,2,1,2,2
22,No,Travel_Rarely,1382,Human Resources,33,4,4,Female,2,1,Healthcare Representative,2,Married,0,No,2,1,3,2,8,5,1,3,2,1,3
60,No,Non-Travel,430,Research & Development,30,2,4,Female,3,4,Healthcare Representative,4,Married,8,Yes,26,4,2,4,12,5,4,12,12,11,2
31,Yes,Non-Travel,543,Human Resources,23,1,1,Male,1,1,Laboratory Technician,2,Married,7,Yes,2,4,2,1,21,4,2,4,3,2,3
46,Yes,Travel_Rarely,1135,Hardware,42,5,2,Male,3,1,Sales Executive,1,Divorced,5,Yes,12,1,4,3,5,1,4,5,3,1,3
42,No,Non-Travel,950,Hardware,40,5,4,Male,3,3,Research Scientist,3,Married,1,Yes,4,1,1,4,32,3,3,8,7,1,4
21,Yes,Non-Travel,901,Hardware,5,4,4,Male,2,3,Research Scientist,2,Divorced,2,No,47,4,4,1,32,6,3,10,10,6,2
51,Yes,Travel_Frequently,1398,Sales,32,3,2,Female,2,3,Healthcare Representative,2,Married,1,No,11,4,3,1,19,6,4,16,13,11,2
31,No,Travel_Frequently,113,Research & Development,49,3,3,Male,4,4,Manufacturing Director,2,Married,8,Yes,34,4,1,2,1,3,2,1,1,1,1
46,Yes,Non-Travel,813,Support,19,1,1,Male,3,5,Sales Executive,4,Married,1,No,48,1,4,4,1,2,2,1,1,1,1
41,No,Travel_Rarely,439,Software,21,3,1,Male,1,2,Research Scientist,3,Married,3,No,41,2,3,3,13,4,4,8,7,4,5
23,No,Travel_Rarely,984,Research & Development,20,2,3,Male,4,1,Sales Executive,4,Divorced,7,No,43,2,3,1,9,5,1,2,2,1,2
23,Yes,Travel_Frequently,1491,Sales,14,3,3,Male,3,2,Manager,2,Married,7,Yes,39,2,2,3,3,2,4,1,1,1,1
33,Yes,Travel_Frequently,1173,Research & Development,28,3,4,Male,3,5,Research Scientist,1,Single,2,No,42,1,4,1,30,1,3,17,11,17,6
55,Yes,Non-Travel,1373,Software,45,5,4,Female,3,5,Laboratory Technician,4,Married,0,Yes,7,1,1,2,27,3,3,27,26,25,24
34,No,Travel_Frequently,994,Research & Development,25,1,3,Male,2,5,Research Director,3,Married,3,Yes,43,1,3,1,10,2,1,3,3,2,1
24,No,Travel_Rarely,1234,Support,12,2,1,Male,4,2,Research Director,3,Single,3,No,7,2,1,1,17,6,1,6,5,6,6
60,No,Non-Travel,328,Human Resources,14,4,4,Female,3,2,Laboratory Technician,2,Single,3,Yes,26,1,3,4,21,5,2,14,9,10,8
50,Yes,Travel_Frequently,305,Support,5,5,3,Female,1,1,Human Resources,3,Single,2,Yes,47,3,3,3,2,1,1,2,2,1,2
57,Yes,Travel_Frequently,770,Support,28,2,1,Male,2,3,Developer,4,Married,0,No,10,2,3,2,1,2,3,1,1,1,1
56,Yes,Non-Travel,470,Sales,21,2,4,Male,4,2,Sales Executive,3,Divorced,1,Yes,33,4,2,4,6,4,1,3,2,1,2
22,Yes,Travel_Frequently,869,Research & Development,4,5,1,Female,3,3,Manager,4,Single,0,Yes,9,4,3,2,39,5,1,25,13,17,25
48,No,Non-Travel,520,Support,23,2,3,Female,4,5,Developer,4,Married,8,No,40,1,3,3,7,3,3,6,3,2,2
45,No,Non-Travel,170,Human Resources,28,1,1,Male,2,3,Human Resources,4,Married,5,No,41,1,3,2,24,1,3,1,1,1,1
50,No,Travel_Frequently,1264,Research & Development,26,1,3,Male,4,3,Developer,2,Divorced,4,Yes,28,4,4,2,6,3,2,4,3,4,1
54,Yes,Travel_Rarely,812,Support,3,3,2,Male,2,2,Developer,1,Single,7,Yes,20,2,3,3,26,6,3,26,22,24,19
21,No,Non-Travel,932,Sales,22,4,4,Male,2,5,Research Director,4,Divorced,3,Yes,21,4,4,4,35,2,3,25,18,16,10
32,No,Travel_Rarely,1383,Hardware,22,5,2,Male,3,5,Manager,4,Divorced,0,Yes,37,3,1,2,22,3,2,17,3,12,8
33,Yes,Travel_Rarely,1343,Sales,13,4,1,Female,1,5,Laboratory Technician,2,Married,4,Yes,32,3,3,3,3,2,4,3,2,2,3
32,No,Travel_Rarely,495,Support,15,1,1,Female,3,3,Research Director,4,Divorced,2,Yes,14,3,2,4,37,4,4,8,6,6,4
24,Yes,Travel_Rarely,788,Sales,26,3,3,Female,1,4,Manufacturing Director,2,Single,7,No,33,2,1,1,23,4,2,17,17,16,5
28,Yes,Travel_Frequently,1292,Software,2,3,4,Male,4,5,Healthcare Representative,4,Single,1,No,19,1,2,3,39,4,1,10,10,9,6
41,No,Non-Travel,378,Human Resources,47,5,2,Female,1,1,Developer,2,Divorced,4,Yes,42,2,1,1,28,3,1,25,23,24,7
37,No,Non-Travel,1418,Human Resources,15,4,4,Female,4,4,Research Scientist,1,Single,8,Yes,1,2,1,3,11,5,3,4,4,1,4
43,Yes,Travel_Rarely,528,Software,47,4,1,Female,3,5,Sales Executive,2,Single,1,Yes,29,2,3,4,13,3,4,12,1,7,7
58,Yes,Travel_Frequently,995,Hardware,14,1,3,Female,3,4,Developer,3,Divorced,1,Yes,11,1,4,1,35,4,3,35,4,22,5
30,Yes,Travel_Frequently,1013,Research & Development,45,5,1,Female,2,4,Human Resources,1,Divorced,2,Yes,3,3,2,3,17,2,2,3,1,2,3
53,No,Travel_Rarely,1229,Hardware,40,4,4,Male,2,4,Sales Executive,2,Married,6,Yes,33,4,2,1,30,5,3,30,21,10,7
21,No,Travel_Rarely,179,Support,11,2,3,Male,3,3,Human Resources,3,Single,0,Yes,48,1,3,1,37,2,2,35,21,1,33
36,No,Travel_Frequently,268,Support,31,4,1,Male,4,1,Manufacturing Director,3,Married,0,No,31,3,2,1,34,5,1,33,33,28,5
19,No,Non-Travel,437,Support,24,2,2,Female,3,4,Manager,1,Single,2,No,9,3,4,3,6,6,3,4,1,3,1
18,Yes,Travel_Frequently,270,Software,46,3,2,Female,1,3,Sales Executive,4,Divorced,5,No,0,2,4,2,28,5,3,27,2,14,1
30,Yes,Travel_Frequently,915,Research & Development,15,3,4,Male,2,5,Research Director,1,Married,2,No,48,1,1,2,15,5,4,12,2,10,11
41,Yes,Travel_Rarely,780,Support,33,4,1,Male,1,2,Developer,4,Divorced,3,Yes,49,3,4,3,34,6,3,29,28,18,8
31,No,Non-Travel,518,Software,1,2,3,Male,3,4,Healthcare Representative,1,Divorced,6,Yes,19,2,3,3,8,6,3,3,1,2,1
20,Yes,Non-Travel,1469,Software,15,5,3,Female,1,5,Sales Representative,1,Married,4,Yes,44,4,2,1,32,3,3,5,2,2,3
21,No,Non-Travel,1357,Hardware,34,4,2,Male,2,3,Developer,3,Divorced,8,No,49,2,4,2,22,1,3,10,4,3,5
39,No,Travel_Rarely,1259,Research & Development,4,1,4,Female,1,4,Sales Representative,1,Married,2,No,0,2,1,1,13,5,1,12,5,8,2
35,No,Travel_Rarely,1482,Sales,18,1,2,Male,4,2,Sales Executive,1,Married,2,Yes,35,4,2,3,30,5,4,26,13,15,3
24,Yes,Non-Travel,771,Software,39,2,1,Male,1,4,Developer,1,Married,0,Yes,32,2,3,2,8,4,4,6,1,6,1
51,No,Non-Travel,1223,Research & Development,47,3,4,Female,2,1,Sales Executive,3,Divorced,8,Yes,46,3,2,2,2,5,2,1,1,1,1
52,No,Travel_Rarely,1408,Support,42,1,1,Female,1,4,Healthcare Representative,2,Married,4,Yes,21,1,4,4,26,1,3,19,17,12,7
39,No,Travel_Rarely,132,Software,18,2,1,Female,2,4,Sales Executive,2,Single,7,No,39,2,4,4,11,3,2,8,8,1,6
47,Yes,Non-Travel,337,Sales,6,3,2,Male,3,1,Sales Representative,3,Single,3,No,44,4,1,2,5,1,1,5,4,2,2
19,Yes,Travel_Frequently,1141,Sales,23,5,3,Female,4,5,Manufacturing Director,4,Married,1,No,25,3,3,1,21,2,3,20,14,11,20
33,No,Travel_Frequently,569,Sales,31,1,2,Female,4,1,Sales Representative,2,Single,8,Yes,39,4,2,2,23,5,3,18,6,9,3
58,Yes,Travel_Frequently,1041,Software,37,3,2,Male,1,4,Manufacturing Director,1,Single,1,Yes,47,4,1,4,16,5,4,15,8,4,9
36,Yes,Travel_Rarely,1087,Sales,6,3,3,Female,4,1,Manufacturing Director,3,Single,5,Yes,23,2,4,3,21,3,4,11,2,3,9
44,Yes,Travel_Frequently,1391,Research & Development,23,5,3,Male,2,1,Developer,1,Divorced,4,Yes,1,2,4,4,36,4,3,32,17,13,21
50,No,Travel_Frequently,944,Support,21,2,2,Male,3,5,Healthcare Representative,1,Married,8,No,28,2,3,4,11,5,1,5,5,5,1
52,Yes,Travel_Frequently,1463,Sales,13,2,3,Male,1,5,Sales Executive,4,Divorced,4,No,26,1,3,3,36,1,1,27,18,5,17
21,Yes,Travel_Rarely,1179,Support,39,3,2,Male,1,2,Developer,2,Married,6,No,31,4,1,4,1,2,4,1,1,1,1
44,No,Travel_Frequently,1015,Support,6,3,1,Female,1,4,Sales Executive,3,Married,1,Yes,14,2,4,3,8,1,3,4,1,1,1
59,No,Non-Travel,1352,Human Resources,27,4,2,Male,2,4,Sales Executive,2,Divorced,0,No,27,1,1,2,13,5,3,2,2,1,1
44,No,Travel_Frequently,425,Hardware,2,3,4,Female,4,3,Sales Executive,4,Single,3,Yes,16,1,4,3,4,2,4,1,1,1,1
57,No,Non-Travel,461,Support,2,3,3,Male,3,4,Developer,3,Single,2,No,33,3,4,2,13,1,3,5,2,1,5
56,No,Travel_Rarely,1467,Hardware,8,4,4,Female,4,2,Manager,1,Married,1,No,33,1,3,3,17,6,1,2,2,2,2
25,Yes,Travel_Frequently,1151,Hardware,36,4,4,Male,4,4,Human Resources,1,Married,5,No,21,3,1,2,3,3,3,3,3,2,2
40,Yes,Non-Travel,1150,Hardware,7,4,3,Male,3,5,Manufacturing Director,2,Single,1,Yes,25,2,1,4,11,1,1,5,4,5,5
54,No,Travel_Frequently,1057,Software,21,4,2,Male,1,4,Healthcare Representative,4,Single,4,No,24,1,2,4,19,6,2,13,6,9,7
49,No,Travel_Rarely,818,Software,29,2,3,Female,4,3,Laboratory Technician,2,Divorced,8,No,33,3,4,4,28,6,3,12,7,4,11
55,No,Travel_Frequently,303,Hardware,30,1,1,Female,1,2,Sales Representative,2,Married,4,No,34,4,2,2,15,2,1,6,2,4,6
38,No,Travel_Frequently,1232,Software,25,5,2,Female,4,4,Sales Executive,2,Married,6,No,30,3,4,1,21,5,4,14,6,6,7
43,Yes,Travel_Frequently,1307,Human Resources,5,1,4,Female,1,4,Manufacturing Director,4,Single,0,No,34,1,1,1,30,3,3,10,8,2,2
48,Yes,Non-Travel,909,Sales,29,4,3,Male,3,3,Manager,3,Married,0,Yes,24,1,3,1,28,2,3,27,5,18,5
28,No,Travel_Frequently,1190,Hardware,17,5,3,Male,2,4,Manager,4,Married,6,Yes,34,2,3,2,9,6,3,5,4,3,5
56,No,Non-Travel,1370,Support,49,4,2,Male,1,1,Sales Representative,4,Single,2,No,40,2,3,3,36,2,3,35,13,3,6
27,Yes,Non-Travel,1260,Software,15,5,3,Male,3,1,Developer,1,Single,8,Yes,39,1,2,1,24,4,1,12,7,12,1
18,Yes,Non-Travel,852,Hardware,41,4,3,Female,2,4,Research Scientist,1,Single,1,No,48,3,1,4,16,1,4,12,12,2,5
49,Yes,Travel_Rarely,972,Hardware,30,2,1,Female,1,4,Research Director,1,Married,0,No,49,3,2,3,5,2,3,4,1,4,3
30,No,Travel_Frequently,441,Sales,36,3,3,Female,3,4,Research Scientist,2,Married,6,No,24,4,1,1,20,4,1,1,1,1,1
56,No,Non-Travel,110,Hardware,34,4,4,Female,4,2,Manager,3,Married,4,No,32,2,4,4,35,4,2,7,5,4,1
48,No,Travel_Frequently,685,Sales,46,4,4,Female,2,4,Developer,4,Divorced,8,No,42,4,1,1,33,4,4,33,7,19,27
58,No,Travel_Frequently,1116,Sales,33,4,3,Female,2,2,Sales Representative,1,Single,5,No,2,1,4,4,9,3,2,7,4,7,3
40,Yes,Non-Travel,732,Software,41,1,1,Female,2,3,Manager,1,Single,8,Yes,5,3,3,2,9,6,3,7,3,5,1
49,No,Travel_Rarely,996,Software,16,1,3,Male,2,1,Research Scientist,4,Single,4,Yes,15,1,4,3,12,4,4,5,4,1,2
37,Yes,Travel_Frequently,1175,Software,10,3,3,Female,3,4,Manufacturing Director,1,Single,2,Yes,1,3,3,4,17,4,1,15,10,10,14
49,No,Travel_Rarely,449,Research & Development,43,5,4,Male,3,2,Manager,2,Married,5,Yes,49,1,1,2,2,6,4,1,1,1,1
57,No,Travel_Rarely,918,Sales,6,3,4,Male,2,2,Manufacturing Director,3,Single,2,No,3,4,2,4,18,5,2,14,13,10,5
27,Yes,Travel_Frequently,730,Support,30,2,2,Female,4,5,Manager,3,Married,3,Yes,44,2,1,1,9,5,1,9,3,7,2
39,No,Travel_Frequently,1171,Sales,31,1,3,Male,3,1,Sales Representative,2,Divorced,6,Yes,20,4,2,2,15,6,1,11,2,6,7
42,No,Travel_Rarely,1184,Support,14,2,4,Male,2,3,Sales Executive,1,Married,4,Yes,40,1,4,2,15,3,4,9,1,8,7
57,Yes,Non-Travel,583,Hardware,17,5,4,Female,1,3,Sales Representative,1,Married,8,Yes,12,1,3,4,4,6,1,3,2,3,3
41,Yes,Travel_Rarely,897,Sales,28,2,2,Male,4,1,Healthcare Representative,3,Married,4,No,41,1,3,4,26,5,3,2,2,1,2
50,No,Non-Travel,906,Hardware,3,4,4,Male,3,2,Research Director,2,Married,1,Yes,35,2,3,3,9,5,4,3,1,1,2
24,Yes,Non-Travel,1275,Human Resources,34,3,3,Male,4,2,Sales Executive,4,Divorced,8,Yes,31,2,3,3,9,4,3,4,2,4,1
54,No,Non-Travel,911,Support,23,2,1,Female,1,1,Sales Representative,3,Married,6,No,15,3,3,1,39,5,2,5,2,5,2
36,No,Non-Travel,1094,Sales,26,3,3,Male,1,2,Healthcare Representative,3,Married,7,Yes,20,1,1,4,13,5,3,7,7,5,7
29,No,Travel_Rarely,1453,Support,39,5,1,Male,1,3,Healthcare Representative,1,Divorced,1,Yes,31,2,4,4,38,4,3,34,25,15,3
29,Yes,Travel_Frequently,1143,Human Resources,31,1,3,Male,3,5,Human Resources,3,Single,2,Yes,18,1,2,1,14,3,4,4,3,1,4
59,No,Travel_Frequently,101,Hardware,13,5,3,Male,3,5,Sales Executive,4,Married,7,No,35,1,4,4,9,4,4,6,1,2,5
20,No,Travel_Frequently,916,Research & Development,36,5,4,Female,3,1,Healthcare Representative,1,Single,4,No,25,1,3,1,17,4,2,17,2,17,10
55,Yes,Non-Travel,324,Sales,9,5,2,Male,4,3,Research Scientist,3,Single,4,No,18,1,3,2,38,3,3,18,7,9,18
55,No,Travel_Frequently,936,Sales,46,5,4,Female,2,2,Human Resources,4,Divorced,8,No,30,3,3,1,30,3,2,13,4,11,9
49,Yes,Non-Travel,355,Human Resources,14,3,4,Female,2,1,Laboratory Technician,4,Single,0,Yes,28,2,4,4,11,6,4,10,10,3,5
32,Yes,Non-Travel,903,Human Resources,27,2,3,Female,3,1,Sales Representative,2,Married,2,No,23,3,4,1,4,2,1,3,1,2,2
24,No,Travel_Rarely,1427,Sales,37,3,3,Female,2,3,Developer,1,Married,8,Yes,9,4,1,1,27,1,4,13,2,9,12
38,No,Travel_Rarely,943,Support,16,4,2,Female,4,5,Developer,4,Single,7,No,33,3,3,4,24,3,1,3,1,1,3
36,No,Travel_Rarely,1200,Human Resources,43,4,4,Female,4,3,Sales Executive,2,Single,1,Yes,5,4,1,2,30,2,4,5,3,2,4
33,No,Travel_Rarely,1026,Support,32,1,4,Female,3,5,Laboratory Technician,2,Divorced,8,Yes,25,2,4,4,25,3,4,6,3,4,6
41,No,Non-Travel,165,Research & Development,15,5,4,Male,4,4,Human Resources,2,Divorced,4,No,20,3,2,2,3,6,2,3,1,2,2
52,No,Travel_Frequently,964,Hardware,21,1,1,Male,3,5,Healthcare Representative,4,Divorced,0,No,49,4,3,4,13,5,3,4,4,2,3
56,Yes,Travel_Frequently,167,Software,25,5,4,Male,2,2,Laboratory Technician,1,Divorced,6,Yes,4,3,3,3,31,1,1,13,11,10,5
25,Yes,Non-Travel,931,Hardware,31,3,4,Male,4,3,Sales Representative,4,Married,4,Yes,0,3,4,4,19,1,1,9,8,9,5
54,Yes,Non-Travel,1097,Support,26,3,2,Male,1,4,Sales Executive,1,Single,3,Yes,27,1,2,2,27,3,3,16,1,4,6
40,No,Travel_Rarely,1426,Research & Development,41,2,4,Female,3,3,Healthcare Representative,2,Single,2,No,37,4,3,4,39,4,1,20,11,11,17
40,Yes,Travel_Rarely,825,Sales,26,2,3,Female,4,1,Laboratory Technician,3,Married,8,No,35,2,2,3,25,3,1,21,13,12,13
49,No,Travel_Rarely,525,Support,38,1,4,Male,2,4,Manufacturing Director,3,Single,4,No,20,2,1,2,37,5,2,33,26,23,10
52,Yes,Travel_Frequently,929,Research & Development,32,1,3,Female,2,2,Sales Executive,4,Divorced,8,No,37,2,3,2,30,6,4,8,7,5,8
39,No,Travel_Frequently,641,Support,29,3,3,Female,2,2,Research Scientist,4,Divorced,0,No,33,2,2,2,31,5,2,15,10,2,5
49,Yes,Non-Travel,150,Sales,43,5,1,Male,3,4,Developer,2,Married,6,Yes,26,2,1,4,17,2,3,9,2,1,1
25,Yes,Non-Travel,923,Software,6,2,1,Female,4,1,Human Resources,4,Divorced,6,Yes,7,1,2,1,30,5,1,18,17,14,15
20,No,Travel_Rarely,1278,Hardware,19,4,1,Male,4,2,Research Scientist,2,Single,0,Yes,21,4,4,4,26,6,2,11,8,6,8
19,No,Non-Travel,833,Hardware,42,2,1,Male,3,2,Manufacturing Director,2,Divorced,7,No,10,4,4,2,3,3,2,1,1,1,1
31,Yes,Non-Travel,1462,Human Resources,11,3,3,Male,4,4,Research Director,2,Single,1,Yes,44,3,3,2,10,1,1,7,4,1,6
26,No,Travel_Frequently,131,Human Resources,37,1,3,Female,1,5,Manager,3,Single,8,No,40,1,1,1,8,4,3,4,1,4,3
34,No,Non-Travel,769,Software,16,2,4,Male,2,1,Healthcare Representative,2,Married,5,Yes,13,1,4,3,20,5,4,7,7,3,5
41,Yes,Non-Travel,493,Research & Development,39,3,3,Female,3,4,Research Director,2,Divorced,4,Yes,43,3,1,2,17,6,3,8,3,3,8
32,No,Travel_Rarely,1092,Research & Development,21,4,3,Female,4,4,Research Director,3,Divorced,4,Yes,20,1,4,2,16,1,2,11,11,4,4
60,No,Travel_Frequently,296,Hardware,15,4,1,Male,1,3,Laboratory Technician,3,Single,1,Yes,36,4,1,2,11,5,3,10,7,4,7
18,Yes,Travel_Rarely,1493,Research & Development,12,4,1,Female,3,4,Research Scientist,3,Single,1,Yes,15,4,1,2,9,2,3,6,4,5,1
35,Yes,Travel_Frequently,1103,Human Resources,39,5,2,Female,2,4,Human Resources,3,Married,0,No,38,3,3,2,35,5,1,17,3,14,6
26,No,Non-Travel,624,Hardware,49,5,2,Male,1,3,Developer,3,Single,4,Yes,36,2,4,1,38,2,3,31,12,30,6
59,No,Travel_Rarely,1286,Software,41,1,4,Female,4,1,Sales Executive,3,Married,8,Yes,34,4,4,3,3,3,2,2,2,1,2
33,No,Travel_Frequently,403,Hardware,47,1,1,Male,2,2,Sales Representative,1,Single,3,No,21,1,1,1,22,1,1,20,18,11,2
22,No,Travel_Frequently,195,Support,45,4,1,Female,2,2,Laboratory Technician,4,Divorced,8,Yes,30,2,1,2,29,1,3,16,16,14,4
56,Yes,Non-Travel,1263,Human Resources,2,2,4,Male,1,5,Research Scientist,2,Divorced,0,Yes,32,4,3,1,20,5,2,16,2,15,13
27,No,Non-Travel,238,Research & Development,40,2,4,Male,2,5,Manager,2,Married,8,No,41,3,2,1,31,3,3,10,6,3,1
58,No,Travel_Rarely,675,Support,11,3,2,Male,2,4,Healthcare Representative,4,Divorced,8,Yes,48,3,4,2,24,2,1,13,1,4,7
38,Yes,Non-Travel,171,Hardware,21,2,2,Male,3,3,Human Resources,2,Married,5,Yes,33,1,1,3,7,3,3,4,2,3,2
42,Yes,Travel_Rarely,1365,Hardware,20,4,1,Female,1,5,Laboratory Technician,3,Single,3,Yes,19,3,4,2,14,2,2,14,9,6,12
57,Yes,Travel_Frequently,1250,Research & Development,20,2,1,Female,4,1,Sales Representative,3,Married,5,Yes,0,2,1,1,14,3,3,1,1,1,1
39,No,Travel_Rarely,1005,Support,4,3,3,Female,4,1,Developer,4,Single,2,No,33,2,1,4,17,6,1,3,3,2,2
36,Yes,Non-Travel,667,Hardware,44,1,3,Female,3,2,Sales Executive,4,Single,7,Yes,13,3,3,3,27,1,2,21,5,15,6
30,No,Travel_Rarely,1318,Hardware,47,3,2,Female,3,3,Manager,2,Married,0,No,4,3,1,4,26,1,2,13,3,10,11
59,Yes,Travel_Rarely,211,Sales,7,4,3,Female,1,4,Human Resources,1,Divorced,7,Yes,8,3,3,3,39,1,2,21,6,13,1
42,Yes,Travel_Frequently,666,Support,10,2,2,Female,1,5,Sales Representative,4,Divorced,3,Yes,44,4,4,2,39,1,4,7,5,4,5
52,No,Non-Travel,1068,Support,11,4,1,Female,3,3,Sales Representative,4,Divorced,5,Yes,13,3,4,3,4,5,1,4,2,3,2
24,Yes,Travel_Rarely,367,Software,9,5,3,Female,4,3,Developer,2,Single,0,No,34,4,2,2,1,6,3,1,1,1,1
24,Yes,Non-Travel,807,Support,27,2,4,Male,4,4,Research Scientist,3,Married,5,Yes,8,4,3,1,19,4,3,19,15,5,7
57,Yes,Non-Travel,709,Support,37,1,1,Female,3,1,Research Scientist,2,Divorced,6,No,48,4,4,4,14,5,3,13,1,7,11
34,No,Travel_Frequently,576,Research & Development,8,4,1,Male,2,4,Manager,1,Divorced,6,Yes,2,3,3,2,17,1,4,5,1,1,2
39,No,Travel_Frequently,797,Human Resources,9,4,4,Female,1,3,Manager,4,Divorced,2,No,45,1,4,3,16,6,2,12,11,3,5
28,No,Non-Travel,1448,Research & Development,13,4,3,Female,2,1,Research Scientist,4,Married,3,Yes,35,1,4,2,2,5,3,1,1,1,1
46,No,Travel_Frequently,1319,Human Resources,11,2,2,Female,3,5,Sales Executive,3,Divorced,5,No,45,3,1,1,3,5,2,2,1,2,1
32,No,Non-Travel,1424,Human Resources,47,1,2,Female,3,5,Research Scientist,3,Divorced,7,Yes,24,4,1,3,24,2,4,22,13,2,9
42,No,Travel_Frequently,1253,Support,31,4,4,Female,2,3,Sales Executive,4,Married,5,Yes,29,2,2,4,38,6,4,30,1,25,17
40,Yes,Travel_Rarely,764,Research & Development,20,4,3,Male,1,3,Research Scientist,2,Divorced,1,Yes,28,4,4,2,8,3,1,7,7,2,6
34,Yes,Non-Travel,911,Hardware,43,1,4,Male,2,2,Developer,4,Divorced,7,Yes,15,3,1,1,35,5,2,6,5,4,3
54,No,Non-Travel,1239,Sales,9,5,4,Female,3,1,Manager,4,Married,8,Yes,23,1,3,1,24,2,1,19,2,9,15
25,Yes,Travel_Rarely,225,Sales,7,1,2,Female,1,4,Research Director,2,Single,4,No,10,4,4,2,20,3,3,4,2,4,2
40,Yes,Non-Travel,650,Sales,49,4,4,Female,3,3,Developer,3,Married,2,Yes,5,4,4,3,4,3,1,3,3,2,3
40,Yes,Travel_Frequently,1193,Hardware,50,5,3,Male,2,3,Laboratory Technician,3,Single,2,Yes,27,4,4,3,25,5,4,10,9,9,1
54,No,Non-Travel,1162,Human Resources,5,3,1,Male,4,5,Sales Representative,1,Single,8,Yes,17,3,3,2,37,5,2,13,8,8,2
53,Yes,Travel_Frequently,1275,Hardware,1,5,2,Female,4,5,Healthcare Representative,2,Divorced,4,No,34,2,3,4,39,2,3,39,15,8,26
18,No,Travel_Frequently,1250,Hardware,40,5,3,Female,2,3,Healthcare Representative,1,Divorced,2,Yes,0,2,4,4,37,6,2,1,1,1,1
19,Yes,Travel_Rarely,1362,Human Resources,43,2,2,Male,1,5,Research Director,3,Married,1,No,8,1,2,4,14,3,4,8,6,5,1
30,No,Travel_Frequently,313,Sales,45,5,2,Male,3,4,Laboratory Technician,3,Single,7,Yes,45,2,4,2,39,2,1,4,4,3,3
20,No,Travel_Frequently,411,Human Resources,49,5,2,Female,2,2,Research Scientist,1,Divorced,6,Yes,23,3,3,2,11,2,3,11,4,3,1
27,Yes,Travel_Frequently,497,Research & Development,24,1,1,Male,1,4,Manager,1,Married,6,Yes,11,4,2,1,28,2,1,8,7,5,3
36,Yes,Non-Travel,1059,Hardware,26,3,4,Female,2,2,Manager,1,Divorced,2,No,31,4,1,2,34,5,4,15,4,1,5
35,No,Non-Travel,406,Research & Development,24,2,3,Male,3,4,Research Scientist,1,Married,1,No,20,2,4,2,7,3,4,5,4,1,1
55,No,Travel_Rarely,421,Research & Development,16,1,1,Female,3,4,Sales Executive,3,Single,5,Yes,37,2,1,4,12,4,2,5,3,5,5
33,Yes,Travel_Frequently,1012,Sales,36,1,4,Female,2,4,Research Scientist,4,Divorced,1,Yes,12,2,3,3,9,1,2,5,4,5,1
50,Yes,Travel_Frequently,875,Software,7,3,4,Female,4,1,Healthcare Representative,1,Married,3,Yes,4,1,4,4,11,4,2,10,7,1,9
32,No,Travel_Frequently,911,Hardware,16,3,2,Female,2,4,Developer,1,Married,7,Yes,0,1,3,2,36,2,2,27,1,10,11
43,Yes,Non-Travel,347,Research & Development,13,4,1,Male,4,1,Laboratory Technician,3,Divorced,4,No,4,4,1,1,9,2,2,8,5,4,8
28,Yes,Travel_Rarely,535,Hardware,44,3,2,Female,4,3,Sales Representative,2,Married,0,Yes,30,4,2,3,15,5,1,10,4,9,4
25,No,Travel_Rarely,398,Support,22,4,1,Female,2,1,Laboratory Technician,3,Single,1,No,36,1,1,4,2,4,3,1,1,1,1
